Tool name: gmx_sim/2020.4+galaxy0
Run configuration:
{   'dataset_path': '../experiments/Experiment 6 - HPO & Comparison to '
                    'Galaxy/data/low memory/gmx_sim-2020.4.txt',
    'doHPO': True,
    'model_params': {'random_state': 0},
    'model_type': 'xgb',
    'seed': 0}
Model_params: [   ('base_score', 0.5),
0.004753673,0.39747029542922974,0.480468992,2021-07-10 18:08:08.89995
0.014700069,9.246604919433594,19.713601536,2021-04-17 11:52:44.093073
0.004798944,0.3949764370918274,0.274968576,2021-05-20 13:31:18.637815
0.004810277,0.3949764370918274,0.508837888,2021-07-10 20:45:34.308525
0.004884688,0.32441484928131104,0.318779392,2021-07-10 15:47:05.864092
0.003067231,0.3176725208759308,0.286851072,2021-05-20 10:49:18.537766
0.004820185,0.3949764370918274,0.286199808,2021-05-19 15:10:35.993623
0.004888559,0.40232452750205994,0.48744448,2021-07-13 10:55:06.187633
0.004877294,0.3236572742462158,0.331522048,2021-07-11 18:21:31.806582
0.004791278,0.3949764370918274,0.483549184,2021-07-11 03:33:03.92074
0.004799326,0.3949764370918274,0.288714752,2021-05-20 14:28:58.217486
0.004780872,0.39747029542922974,0.478654464,2021-07-11 11:46:52.54471
0.018160489,1.4826711416244507,0.865005568,2021-01-22 11:33:05.092074
0.00480677,0.3949764370918274,0.49168384,2021-07-10 21:56:25.040777
0.028376619,1.862520456314087,1.518825472,2021-03-04 08:33:35.478921
0.003061851,0.31770238280296326,0.287305728,2021-05-20 13:45:16.629885
0.004813544,0.3949764370918274,0.484417536,2021-07-10 14:34:45.28245
0.004883841,0.32441484928131104,0.328777728,2021-07-10 14:25:01.427193
0.004883095,0.32441484928131104,0.355823616,2021-07-12 04:03:16.838914
0.004821761,0.3949764370918274,0.273334272,2021-05-20 09:28:58.722781
0.003062475,20.80636978149414,0.238751744,2021-02-26 09:33:16.806406
0.011830399,0.9981745481491089,0.924786688,2021-01-23 01:26:23.74104
0.003075474,0.3168332278728485,0.268689408,2021-06-09 14:58:02.455829
0.004893672,0.3229735195636749,0.35237888,2021-07-13 11:19:25.74544
0.004862967,0.32423990964889526,0.33941504,2021-07-11 01:33:35.286066
0.004892451,0.3229735195636749,0.355028992,2021-07-11 09:37:06.654194
0.003071698,0.3168332278728485,0.382722048,2021-07-11 19:48:22.178114
0.004792029,0.3949764370918274,0.488681472,2021-07-11 02:22:11.236279
0.004746746,0.39747029542922974,0.275320832,2021-05-19 16:25:45.244062
0.004812577,0.3949764370918274,0.283951104,2021-05-18 14:23:52.139227
0.003066498,0.31737902760505676,0.338710528,2021-07-11 12:22:18.626101
0.003070084,0.3181713819503784,0.309682176,2021-05-20 10:53:49.075355
0.004882966,0.32441484928131104,0.276258816,2021-05-19 17:21:30.274684
0.004787256,0.39747029542922974,0.275529728,2021-05-19 10:11:56.644744
0.003067153,0.3176725208759308,0.295415808,2021-05-19 19:53:13.78072
0.004862671,0.32423990964889526,0.320802816,2021-07-11 01:06:42.825294
0.003067566,0.3176725208759308,0.275402752,2021-05-20 19:05:51.648334
0.004901492,0.3229735195636749,0.36083712,2021-07-10 17:15:38.793685
0.004871677,0.3236572742462158,0.275419136,2021-05-20 16:00:02.833123
0.00486539,0.32423990964889526,0.31971328,2021-07-11 12:11:21.977182
0.004959505,0.8130287528038025,0.223854592,2021-02-24 10:37:14.951798
0.004878129,0.3236572742462158,0.34564096,2021-07-10 20:14:39.60063
0.007121126,1.9774699211120605,2.065293312,2021-05-17 09:22:43.595429
0.004786854,0.39747029542922974,0.47413248,2021-07-11 08:01:07.969119
0.004913252,0.3229735195636749,0.319787008,2021-07-11 08:56:14.667062
0.004815118,0.3949764370918274,0.271511552,2021-05-20 21:14:22.262755
0.004882725,0.32441484928131104,0.276963328,2021-05-19 10:22:08.257927
0.003064357,0.31770238280296326,0.361357312,2021-07-11 00:26:57.835809
0.005827714,0.9261702299118042,0.342839296,2021-04-22 11:19:29.003391
0.003080382,1.269895315170288,0.22341632,2021-02-26 09:33:16.844407
0.004885423,0.32441484928131104,0.347287552,2021-07-10 14:12:59.238637
0.005148541,7.943078517913818,3.523776512,2021-01-13 12:19:57.036198
0.003059065,0.31702932715415955,0.294883328,2021-05-19 10:11:19.178963
0.004877523,0.3236572742462158,0.304078848,2021-05-19 18:23:05.141291
0.004753673,0.39747029542922974,0.286265344,2021-05-19 16:19:44.907128
0.004808925,0.3949764370918274,0.484716544,2021-07-11 00:07:07.753685
0.003061851,0.31770238280296326,0.295022592,2021-05-20 13:45:16.621049
0.00304225,0.31702932715415955,0.34254848,2021-07-12 13:40:09.875182
0.011156196,2.5521554946899414,3.145015296,2021-04-19 06:13:56.848453
0.003070387,0.3181713819503784,0.301047808,2021-05-20 20:23:54.649119
0.004813809,0.3949764370918274,0.271183872,2021-05-19 13:29:50.304098
0.004867905,0.3236572742462158,0.274825216,2021-05-20 09:14:19.199266
0.003973497,1.0478383302688599,1.225699328,2021-04-25 02:25:13.288195
0.004811652,0.3949764370918274,0.484081664,2021-07-11 09:05:47.094564
0.003367293,1.5555291175842285,0.947556352,2021-02-08 11:25:29.620583
0.00304225,0.31702932715415955,0.273047552,2021-05-20 21:12:58.454608
0.003050921,0.31702932715415955,0.329252864,2021-05-19 14:49:02.165531
0.004796079,0.3949764370918274,0.276852736,2021-05-20 21:12:03.107635
0.004886233,0.32441484928131104,0.291930112,2021-05-19 12:26:19.189515
0.004817802,0.3949764370918274,0.47263744,2021-07-10 15:31:41.012063
0.004813542,0.3949764370918274,0.507953152,2021-07-10 14:21:06.817526
0.004798944,0.3949764370918274,0.29294592,2021-05-20 13:31:18.646575
0.009980574,0.9445919990539551,0.576434176,2021-07-04 00:16:54.386933
0.00486441,0.32423990964889526,0.2747392,2021-05-20 08:19:43.315093
0.004863222,0.32423990964889526,0.283471872,2021-05-20 08:40:07.597796
0.004889051,0.3229735195636749,0.375721984,2021-07-10 14:06:38.900212
0.004799546,0.3949764370918274,0.292384768,2021-05-20 12:07:45.698743
0.003067172,0.3176725208759308,0.272990208,2021-05-20 14:21:32.163591
0.004863967,0.32423990964889526,0.275795968,2021-05-19 21:40:04.254149
0.004821761,0.3949764370918274,0.48646144,2021-07-11 08:16:17.900856
0.003066597,0.3176725208759308,0.272982016,2021-05-28 21:25:48.335201
0.003043701,0.31702932715415955,0.368197632,2021-07-12 13:24:18.303462
0.004762128,0.39747029542922974,0.470560768,2021-07-12 13:25:07.765099
0.00479059,0.3949764370918274,0.511504384,2021-07-11 00:20:13.492277
0.004952606,0.3229735195636749,0.293535744,2021-05-20 11:22:07.842145
0.003069957,0.3176725208759308,0.300404736,2021-05-19 13:41:25.030483
0.004813363,0.3949764370918274,0.483954688,2021-07-10 15:12:33.919244
0.004789361,0.3949764370918274,0.2778112,2021-05-20 08:50:34.575988
0.00480544,0.3949764370918274,0.483483648,2021-07-10 20:15:29.132377
0.00479059,0.3949764370918274,0.485023744,2021-07-11 00:20:13.488021
0.004883095,0.32441484928131104,0.276267008,2021-05-20 19:49:40.531001
0.004881022,0.32441484928131104,0.350302208,2021-07-10 23:10:31.083477
0.004809374,0.3949764370918274,0.304975872,2021-05-20 14:44:51.071548
0.003076454,0.3168332278728485,0.325410816,2021-07-10 17:24:33.440842
0.00307003,0.3181713819503784,0.39385088,2021-07-11 00:06:11.735926
0.003071605,0.3168332278728485,0.28174336,2021-05-20 19:19:05.327026
0.004808925,0.3949764370918274,0.299126784,2021-05-19 20:03:44.244827
0.005903429,0.8428045511245728,0.812580864,2021-06-03 08:14:47.22292
0.003055543,0.31702932715415955,0.32477184,2021-07-11 08:00:29.884396
0.004884678,0.32441484928131104,0.317292544,2021-05-19 12:57:19.20031
0.003105944,0.3168332278728485,0.349773824,2021-07-13 11:08:29.581691
0.005939078,0.8457099795341492,0.819458048,2021-06-10 14:43:27.995253
0.004868768,0.3236572742462158,0.376471552,2021-07-12 09:56:42.007973
0.004863967,0.32423990964889526,0.341655552,2021-07-11 03:32:21.606737
0.003067641,0.3176725208759308,0.268189696,2021-05-19 18:28:03.8335
0.004812577,0.3949764370918274,0.318631936,2021-05-18 14:23:52.136895
0.004843305,0.32423990964889526,0.3259392,2021-07-10 17:11:06.809533
0.003036829,0.31702932715415955,0.280629248,2021-05-19 16:29:59.983391
0.003063056,0.31770238280296326,0.29507584,2021-05-19 21:34:07.768784
0.004859519,0.32423990964889526,0.362000384,2021-07-13 10:19:31.059359
0.004810036,0.3949764370918274,0.297320448,2021-05-19 10:22:42.464963
0.028376619,1.862520456314087,2.692415488,2021-03-12 02:37:38.533106
0.00306252,0.31770238280296326,0.289427456,2021-05-19 18:12:00.685426
0.004872268,0.3236572742462158,0.3344384,2021-05-20 18:44:07.539596
0.011830399,0.9981745481491089,1.064148992,2021-01-23 00:31:47.818134
0.004884678,0.32441484928131104,0.328986624,2021-07-10 15:17:20.14637
0.004794096,0.3949764370918274,0.487604224,2021-07-10 13:19:49.264311
0.004812881,0.3949764370918274,0.280576,2021-05-19 13:05:53.307199
0.004814004,0.3949764370918274,0.48996352,2021-07-10 16:17:55.8366
0.007822307,1.9774699211120605,2.025230336,2021-04-17 04:01:46.255745
0.00486539,0.32423990964889526,0.274935808,2021-05-20 11:46:33.757408
0.004880269,0.32441484928131104,0.271818752,2021-05-20 18:55:16.500658
0.004863279,0.32423990964889526,0.27641856,2021-05-19 20:48:13.02099
0.003078925,0.3168332278728485,0.315260928,2021-07-11 08:42:39.221964
0.004888559,0.40232452750205994,0.491630592,2021-07-13 10:55:06.16672
0.0030353,0.31702932715415955,0.339890176,2021-07-10 17:59:01.158771
0.00307349,0.3168332278728485,0.28041216,2021-07-09 10:03:39.850865
0.003103342,0.3168332278728485,0.26935296,2021-05-20 11:22:03.648276
0.004799546,0.3949764370918274,0.322875392,2021-05-20 13:36:33.990686
0.004877294,0.3236572742462158,0.27346944,2021-05-20 15:32:34.37187
0.004791744,0.3949764370918274,0.482541568,2021-07-11 05:10:02.545446
0.012720113,2.4993906021118164,4.442062848,2021-05-06 14:46:57.28406
0.004840563,0.3949764370918274,0.504619008,2021-07-11 08:56:49.459224
0.003035036,0.31702932715415955,0.337924096,2021-07-10 17:47:53.757543
0.004373795,2.0982725620269775,14.796890112,2021-01-20 05:48:07.334845
0.00480641,0.3949764370918274,0.479596544,2021-07-11 19:37:12.844317
0.00487775,0.3236572742462158,0.312467456,2021-06-10 10:46:04.500987
0.004824892,0.3949764370918274,0.49543168,2021-07-10 17:20:57.011083
0.004824892,0.3949764370918274,0.278372352,2021-05-19 14:58:44.908939
0.00486441,0.32423990964889526,0.36972544,2021-07-11 04:41:29.348733
0.004879168,0.3948005735874176,0.3008512,2021-05-28 21:11:51.521657
0.004886693,0.3229735195636749,0.335998976,2021-07-10 16:17:22.173427
0.003067942,0.3176725208759308,0.281120768,2021-05-20 18:18:11.722767
0.004746746,0.39747029542922974,0.47384576,2021-07-10 18:12:43.910697
0.004747352,0.39747029542922974,0.278478848,2021-05-19 16:14:19.189176
0.004882117,0.32441484928131104,0.276406272,2021-05-28 21:24:05.197619
0.004789982,0.3949764370918274,0.273645568,2021-05-19 20:29:33.720371
0.004804825,0.3949764370918274,0.276017152,2021-05-19 17:59:48.860172
0.003066083,0.31770238280296326,0.31469568,2021-07-10 22:27:09.957229
0.003066298,0.31737902760505676,0.357748736,2021-07-13 11:24:31.72314
0.004803749,0.3949764370918274,0.485117952,2021-07-12 06:46:26.320257
0.003055517,0.31702932715415955,0.358367232,2021-07-11 05:28:00.877443
0.004809282,0.3949764370918274,0.276123648,2021-05-20 20:24:31.355141
0.004795897,3.4305264949798584,0.44494848,2021-02-26 09:33:56.180155
0.004876198,0.3236572742462158,0.3135488,2021-05-19 17:07:09.921035
0.003077027,0.3168332278728485,0.27973632,2021-05-20 10:41:36.134326
0.004803973,0.3949764370918274,0.264593408,2021-05-20 13:52:31.788717
0.004805802,0.3949764370918274,0.26468352,2021-05-20 15:39:58.931
0.00306915,0.3176725208759308,0.284266496,2021-05-19 19:43:58.424981
0.004954034,0.3229735195636749,0.273424384,2021-05-20 21:12:49.482133
0.004859909,0.32423990964889526,0.31830016,2021-07-13 10:05:38.27241
0.003064998,0.31770238280296326,0.274853888,2021-05-20 19:11:50.288003
0.004747352,0.39747029542922974,0.480026624,2021-07-10 18:03:58.021777
0.004866785,0.3236572742462158,0.329478144,2021-07-10 13:19:16.372207
0.003065684,0.31770238280296326,0.275132416,2021-05-19 11:30:25.445703
0.003069823,0.3176725208759308,0.273260544,2021-05-20 20:28:22.724907
0.003061851,0.31770238280296326,0.358158336,2021-07-11 14:25:50.101729
0.00486205,0.32423990964889526,0.27754496,2021-05-20 08:49:19.434069
0.003068934,0.3176725208759308,0.341987328,2021-07-13 11:28:42.500343
0.007122993,1.9774699211120605,2.068860928,2021-05-22 21:20:32.12103
0.004865585,0.32423990964889526,0.309809152,2021-05-20 08:03:26.502575
0.003063388,0.31770238280296326,0.289927168,2021-05-20 21:14:14.328978
0.003105944,0.3168332278728485,0.328388608,2021-07-13 11:08:29.579288
0.004952606,0.3229735195636749,0.376918016,2021-07-11 11:05:11.844091
0.003053521,0.31702932715415955,0.301776896,2021-05-19 14:37:39.571729
0.004879917,0.3948005735874176,0.287453184,2021-05-20 11:22:44.628864
0.004879917,0.3948005735874176,0.28545024,2021-05-20 11:22:44.635567
0.004893672,0.3229735195636749,0.328351744,2021-07-13 11:19:25.733355
0.00477406,0.39747029542922974,0.48525312,2021-07-12 13:07:22.738801
0.003069397,0.3176725208759308,0.346185728,2021-07-11 09:05:08.381404
0.004809282,0.3949764370918274,0.266633216,2021-05-20 20:24:31.360098
0.004893483,0.3229735195636749,0.3055616,2021-05-28 21:24:48.903312
0.004863177,0.32423990964889526,0.359333888,2021-07-11 04:23:11.008971
0.003061851,0.31770238280296326,0.335691776,2021-07-11 15:21:07.685
0.003070527,0.3181713819503784,0.324636672,2021-07-12 02:25:42.851381
0.004882952,0.32441484928131104,0.413990912,2021-07-12 02:06:13.715279
0.003067579,0.3176725208759308,0.376840192,2021-07-11 18:43:28.804755
0.003069823,0.3176725208759308,0.325189632,2021-07-12 05:55:51.797733
0.00477406,0.39747029542922974,0.477446144,2021-07-12 13:07:22.742238
0.003106364,0.3168332278728485,0.277987328,2021-05-19 14:30:13.484672
0.004861972,0.32423990964889526,0.393879552,2021-07-11 03:02:43.956324
0.004859543,0.32423990964889526,0.2724864,2021-05-20 09:20:52.732459
0.004884678,0.32441484928131104,0.275595264,2021-05-19 12:57:19.203519
0.022639066,10.185662269592285,11.812409344,2021-04-19 10:58:12.511335
0.004789909,0.3949764370918274,0.266887168,2021-05-19 20:43:37.341187
0.003058262,0.31702932715415955,0.297058304,2021-05-19 20:42:59.332544
0.003070648,0.3181713819503784,0.300797952,2021-05-19 14:11:34.549754
0.004861551,0.32423990964889526,0.303382528,2021-05-19 20:59:55.129379
0.004795668,0.3949764370918274,0.29585408,2021-05-19 20:15:47.89476
0.00306621,0.31737902760505676,0.329703424,2021-07-11 17:16:26.852968
0.003059078,0.31702932715415955,0.273014784,2021-05-20 08:40:04.458269
0.004881156,0.32441484928131104,0.311865344,2021-05-19 11:30:28.884209
0.004878491,0.3236572742462158,0.401944576,2021-07-11 18:43:33.27154
0.00485684,0.32423990964889526,0.274997248,2021-05-20 21:06:01.423549
0.003064936,0.31770238280296326,0.31561728,2021-07-10 22:12:26.538712
0.003088228,0.3168332278728485,0.317718528,2021-07-11 08:56:10.344371
0.003075474,0.3168332278728485,0.293220352,2021-06-09 14:58:02.45836
0.004859909,0.32423990964889526,0.33933312,2021-07-13 10:05:38.273219
0.00485684,0.32423990964889526,0.2711552,2021-05-20 21:06:01.432006
0.004884688,0.32441484928131104,0.336900096,2021-07-10 15:47:05.858654
0.004806973,0.3949764370918274,0.273936384,2021-05-20 15:28:44.890984
0.003072807,0.3168332278728485,0.287182848,2021-05-19 10:36:59.930252
0.018160036,1.4921642541885376,1.338417152,2021-01-22 11:50:18.793206
0.003097675,0.3168332278728485,0.275574784,2021-05-19 14:16:56.399452
0.004886024,0.32441484928131104,0.327565312,2021-07-10 16:26:03.626804
0.009672857,0.9168187379837036,0.336904192,2021-04-23 18:17:52.164929
0.003105944,0.3168332278728485,0.270737408,2021-05-28 21:17:27.062344
0.004807001,0.3949764370918274,0.486305792,2021-07-10 17:39:58.37541
0.004875386,0.39439380168914795,0.505257984,2021-07-10 16:43:15.288891
0.00488246,0.8130287528038025,0.225624064,2021-02-24 10:37:14.945511
0.00488859,1.0815773010253906,0.45748224,2021-02-26 09:33:56.161773
0.003064422,0.31770238280296326,0.350482432,2021-07-10 22:58:22.236909
0.004828803,0.3949764370918274,0.2761728,2021-05-19 14:54:10.833085
0.004833338,0.32423990964889526,0.334114816,2021-05-20 21:13:01.939014
0.004824565,0.3949764370918274,0.518090752,2021-07-10 17:25:08.899422
0.004806349,0.3949764370918274,0.275419136,2021-05-19 17:40:10.311224
0.004804027,0.3949764370918274,0.322961408,2021-05-20 20:06:53.840831
0.004866785,0.3236572742462158,0.316973056,2021-07-10 13:19:16.371049
0.004881637,0.32441484928131104,0.275222528,2021-05-28 21:25:52.490295
0.007822328,1.9774699211120605,2.063036416,2021-05-11 06:04:59.210804
0.004799579,0.3949764370918274,0.271671296,2021-05-20 18:45:27.077281
0.003058265,0.31702932715415955,0.27322368,2021-05-20 08:15:43.845051
0.004820103,0.3949764370918274,0.299200512,2021-05-20 21:12:33.221636
0.004864022,0.32423990964889526,0.277884928,2021-05-28 18:58:40.856384
0.003067276,0.3176725208759308,0.349966336,2021-07-13 09:43:01.822622
0.004826362,0.32423990964889526,0.33124352,2021-07-10 18:07:37.242096
0.004799546,0.3949764370918274,0.509816832,2021-07-11 15:01:31.933934
0.004843305,0.32423990964889526,0.342790144,2021-07-10 17:11:06.80568
0.003057967,0.31702932715415955,0.301674496,2021-06-03 08:14:11.606525
0.004872235,0.3236572742462158,0.341229568,2021-07-11 15:21:11.303908
0.004876438,0.3236572742462158,0.332562432,2021-07-12 06:45:32.199153
0.003057967,0.31702932715415955,0.289509376,2021-06-03 08:14:11.664544
0.004810292,0.3949764370918274,0.27613184,2021-05-19 09:51:48.267939
0.004871677,0.3236572742462158,0.328310784,2021-07-11 19:02:07.494726
0.004811541,0.3949764370918274,0.484835328,2021-07-11 09:48:55.297091
0.004885423,0.32441484928131104,0.363687936,2021-07-10 14:12:59.23295
0.004823442,0.3949764370918274,0.507244544,2021-07-12 11:12:57.939022
0.004807114,0.3949764370918274,0.274931712,2021-05-19 17:17:42.926045
0.003066122,0.31770238280296326,0.364527616,2021-07-10 21:46:14.177773
0.004788862,0.3949764370918274,0.298881024,2021-05-19 21:00:24.50408
0.003608435,2.266437530517578,1.092788224,2021-01-25 07:17:25.2019
0.004877328,0.3236572742462158,0.326582272,2021-07-12 03:37:40.637942
0.004798988,0.3949764370918274,0.26437632,2021-05-20 16:00:26.887125
0.004879803,0.32441484928131104,0.329592832,2021-07-10 20:29:11.742318
0.003068106,0.3176725208759308,0.328060928,2021-07-10 17:39:22.49532
0.004789982,0.3949764370918274,0.497291264,2021-07-11 01:07:15.292424
0.003075474,0.3168332278728485,0.29591552,2021-06-09 14:58:02.477347
0.004876472,0.3236572742462158,0.303181824,2021-05-19 18:17:10.238332
0.004884627,0.32441484928131104,0.325009408,2021-07-10 13:54:54.578613
0.004812881,0.3949764370918274,0.274808832,2021-05-19 13:05:53.302649
0.004879977,0.32441484928131104,0.303579136,2021-05-28 21:25:07.748924
0.004857443,0.32423990964889526,0.275939328,2021-05-20 21:11:38.050317
0.003066368,0.31737902760505676,0.280485888,2021-05-28 21:28:36.113875
0.003069552,0.3176725208759308,0.341897216,2021-07-10 15:47:01.174325
0.004325293,3.1983094215393066,0.369647616,2021-01-18 05:16:55.150539
0.004804639,0.3949764370918274,0.482983936,2021-07-12 03:38:12.887638
0.003072807,0.3168332278728485,0.285663232,2021-05-19 10:36:59.937688
0.003071122,0.315100759267807,0.273354752,2021-06-10 13:19:10.977261
0.003068216,0.3176725208759308,0.395956224,2021-07-13 12:17:03.781122
0.003066478,0.31737902760505676,0.336695296,2021-07-11 18:21:27.478193
0.003057038,0.31702932715415955,0.315219968,2021-07-11 10:22:46.052005
0.003065684,0.31770238280296326,0.35694592,2021-07-10 14:01:16.898947
0.003069842,0.3176725208759308,0.3657728,2021-07-10 13:50:16.548376
0.004799546,0.3949764370918274,0.287588352,2021-05-20 13:41:10.857344
0.00486205,0.32423990964889526,0.329842688,2021-07-11 06:20:47.296657
0.004801186,0.3949764370918274,0.480002048,2021-07-10 19:06:32.017047
0.00489445,0.3229735195636749,0.329363456,2021-07-11 08:15:24.403297
0.005909721,0.8428045511245728,0.814292992,2021-07-09 09:35:14.129066
0.004903709,0.3229735195636749,0.358293504,2021-07-11 08:42:44.149817
0.00480677,0.3949764370918274,0.515674112,2021-07-10 21:56:25.025718
0.003071122,0.315100759267807,0.278802432,2021-06-10 14:42:39.06137
0.003066725,0.3176725208759308,0.265527296,2021-05-20 14:14:45.745635
0.004863245,0.32423990964889526,0.284532736,2021-05-19 20:20:47.936223
0.004879743,0.32441484928131104,0.328998912,2021-07-10 23:50:24.946057
0.004746139,0.39747029542922974,0.295620608,2021-05-19 15:36:49.531149
0.003059078,0.31702932715415955,0.347262976,2021-07-11 05:48:18.548375
0.004875646,0.3236572742462158,0.304586752,2021-05-28 21:24:21.109153
0.004857443,0.32423990964889526,0.336719872,2021-07-12 12:44:44.680741
0.003066298,0.31737902760505676,0.322813952,2021-07-13 11:24:31.719243
0.004809095,0.3949764370918274,0.284229632,2021-05-20 15:24:43.268813
0.003066191,0.31737902760505676,0.314650624,2021-05-20 19:37:48.227886
0.003058485,0.31702932715415955,0.354197504,2021-07-11 06:37:27.988789
0.004863245,0.32423990964889526,0.329187328,2021-07-11 00:50:07.490451
0.004840563,0.3949764370918274,0.276303872,2021-05-20 09:48:10.573893
0.003079156,0.3168332278728485,0.274440192,2021-05-19 14:53:32.69623
0.00487969,0.32441484928131104,0.329981952,2021-07-10 17:39:26.248783
0.004896131,0.3229735195636749,0.27396096,2021-05-20 21:11:07.842302
0.003071122,0.315100759267807,0.269287424,2021-06-10 14:31:56.873857
0.003057684,0.31702932715415955,0.302088192,2021-05-19 21:16:27.923083
0.004813363,0.3949764370918274,0.48359424,2021-07-10 15:12:33.909759
0.004804865,0.3949764370918274,0.5460992,2021-07-11 12:22:56.241685
0.007839439,1.840163230895996,0.32417792,2021-06-27 09:57:36.887876
0.00307372,0.3168332278728485,0.270012416,2021-05-20 21:11:10.954722
0.00478722,0.39747029542922974,0.488042496,2021-07-13 10:06:34.04402
0.003066498,0.31737902760505676,0.26968064,2021-06-10 10:45:24.783735
0.004862598,0.32423990964889526,0.30347264,2021-05-19 20:43:02.749201
0.004798944,0.3949764370918274,0.474595328,2021-07-11 13:48:48.082539
0.004810263,0.3949764370918274,0.472113152,2021-07-12 02:06:56.628538
0.007823043,1.9774699211120605,2.220900352,2021-04-25 06:15:01.475804
0.004881345,0.3948005735874176,0.311005184,2021-05-20 21:14:34.441812
0.004886052,0.32441484928131104,0.266973184,2021-05-19 12:51:34.942262
0.003067566,0.3176725208759308,0.270012416,2021-05-20 19:05:51.659965
0.003102929,0.3168332278728485,0.344387584,2021-07-13 11:03:29.329438
0.004886671,0.32441484928131104,0.34039808,2021-07-10 13:46:09.333848
0.004953504,0.3229735195636749,0.323416064,2021-07-13 10:31:11.154446
0.005943304,0.8457099795341492,0.814252032,2021-06-09 14:58:45.76687
0.004884399,0.32441484928131104,0.286081024,2021-05-19 12:39:49.014007
0.004892792,0.3229735195636749,0.323428352,2021-07-12 10:26:15.97921
0.004810292,0.3949764370918274,0.484847616,2021-07-10 13:42:10.819378
0.003078925,0.3168332278728485,0.27805696,2021-05-20 09:40:11.152864
0.004872235,0.3236572742462158,0.364990464,2021-07-11 15:00:37.843164
0.004884341,0.32441484928131104,0.329199616,2021-07-11 09:05:12.630916
0.004885266,0.32441484928131104,0.345112576,2021-07-10 13:50:20.40026
0.00480677,0.3949764370918274,0.51290112,2021-07-10 21:56:25.03517
0.003072807,0.3168332278728485,0.273461248,2021-05-19 10:36:59.922314
0.003070916,0.3181713819503784,0.274030592,2021-05-19 12:51:31.558339
0.011156196,2.5521554946899414,3.149541376,2021-04-19 17:32:33.963341
0.003060289,0.31702932715415955,0.287141888,2021-06-11 09:24:40.823449
0.003068216,0.3176725208759308,0.284471296,2021-05-28 21:24:16.143754
0.003071698,0.3168332278728485,0.311652352,2021-05-20 17:39:54.800312
0.004804325,2.3315353393554688,0.371449856,2021-01-20 06:19:50.708396
0.004863279,0.32423990964889526,0.323883008,2021-07-11 02:03:29.485421
0.004810833,0.3949764370918274,0.323141632,2021-05-20 17:41:30.709633
0.003068037,0.3176725208759308,0.301674496,2021-05-19 09:51:09.153584
0.005939078,0.8457099795341492,0.824344576,2021-06-10 14:43:28.014921
0.003066498,0.31737902760505676,0.264794112,2021-06-10 10:45:24.781199
0.003065725,0.31770238280296326,0.335863808,2021-07-12 04:54:15.766838
0.004810036,0.3949764370918274,0.300847104,2021-05-19 10:22:42.459598
0.003061338,0.31604498624801636,0.27301888,2021-05-20 08:12:10.276506
0.004819435,0.32423990964889526,0.317554688,2021-07-10 18:12:14.059612
0.007822307,1.9774699211120605,2.071535616,2021-05-07 12:55:57.760243
0.00486545,0.32423990964889526,0.326242304,2021-07-11 11:31:30.76389
0.003066725,0.3176725208759308,0.326664192,2021-07-11 15:45:09.261025
0.003064998,0.31770238280296326,0.324612096,2021-07-12 01:13:08.415469
0.004882966,0.32441484928131104,0.403759104,2021-07-10 20:45:02.09117
0.004886233,0.32441484928131104,0.349134848,2021-05-19 12:26:19.204148
0.00306621,0.31737902760505676,0.274399232,2021-05-20 15:18:35.238056
0.004882952,0.32441484928131104,0.368009216,2021-05-20 19:24:09.456669
0.00478683,0.39747029542922974,0.501829632,2021-07-13 10:20:18.906196
0.003072411,0.3168332278728485,0.367837184,2021-07-09 12:34:23.569543
0.004953504,0.3229735195636749,0.283025408,2021-05-28 19:16:08.015099
0.004876716,0.3236572742462158,0.317800448,2021-05-20 20:06:31.639106
0.004857443,0.32423990964889526,0.308641792,2021-05-20 21:11:38.051364
0.003059078,0.31702932715415955,0.348028928,2021-07-11 05:48:18.538812
0.004888559,0.40232452750205994,0.287875072,2021-05-28 21:04:38.417272
0.004877496,0.3236572742462158,0.318205952,2021-05-28 21:24:19.527041
0.003483301,3.848947048187256,11.16229632,2020-12-26 19:17:58.25017
0.004789909,0.3949764370918274,0.471928832,2021-07-11 01:54:52.926164
0.013702812,1.1366074085235596,0.562393088,2021-01-22 07:02:25.727781
0.003054497,0.31702932715415955,0.287391744,2021-05-20 08:24:27.724425
0.010381447,0.7988419532775879,0.672804864,2021-02-08 12:37:07.840449
0.004878856,0.32441484928131104,0.318889984,2021-07-10 22:40:15.068248
0.003059065,0.31702932715415955,0.297324544,2021-05-19 10:11:19.179997
0.004812881,0.3949764370918274,0.308301824,2021-05-19 13:05:53.306352
0.004879305,0.3948005735874176,0.313208832,2021-05-28 21:00:38.653616
0.003071698,0.3168332278728485,0.280961024,2021-05-20 17:39:54.810759
0.003067739,0.3176725208759308,0.311058432,2021-05-20 18:59:55.41362
0.004819435,0.32423990964889526,0.364867584,2021-07-10 18:12:14.05263
0.003064357,0.31770238280296326,0.32755712,2021-07-11 00:26:57.825325
0.004813982,0.3949764370918274,0.485748736,2021-07-10 13:46:40.64676
0.004788862,0.3949764370918274,0.4975616,2021-07-11 02:33:32.167066
0.004862341,0.32423990964889526,0.335998976,2021-07-11 06:37:32.428951
0.004861972,0.32423990964889526,0.3428352,2021-07-11 03:02:43.945311
0.004815866,0.3949764370918274,0.267558912,2021-05-21 10:34:33.882101
